Idx,Net,Sta,epLat,epLon,evDp,epTime,Lat(deg),Lon(deg),elev,Az(deg),EpDis(deg),snrZ,snrR,snrT,filePathE,filePathN,filePathZ
890,YT,PECA,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-85.6124,-68.5525,1513.0,179.98818299154013,63.30,17.13,12.13,8.13,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.PECA..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.PECA..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.PECA..BHZ__20100304T220929Z__20100304T230929Z.mseed
892,YT,SIPL,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-81.6405,-148.9553,652.6,189.01687135788066,66.54,12.65,3.71,5.15,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.SIPL..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.SIPL..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.SIPL..BHZ__20100304T220929Z__20100304T230929Z.mseed
893,YT,ST01,-22.36,-68.69,118.7,2010-03-04T22:09:29.824998Z,-83.228,-98.7418,2033.2,183.8535630818128,61.86,13.99,4.74,5.96,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST01..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST01..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST01..BHZ__20100304T220929Z__20100304T230929Z.mseed
894,YT,ST02,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-82.069,-109.1247,1792.5,185.85188946256264,61.75,16.33,8.41,4.59,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST02..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST02..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST02..BHZ__20100304T220929Z__20100304T230929Z.mseed
895,YT,ST03,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-81.4065,-113.1508,1655.3,186.85169803520992,61.69,47.90,6.33,3.88,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST03..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST03..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST03..BHZ__20100304T220929Z__20100304T230929Z.mseed
896,YT,ST04,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-80.7152,-116.5792,1519.6,187.8449557617822,61.65,21.91,17.54,4.80,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST04..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST04..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST04..BHZ__20100304T220929Z__20100304T230929Z.mseed
904,YT,ST14,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-77.8378,-134.0802,1643.8,192.44493021991693,63.11,34.87,10.58,4.87,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST14..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST14..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.ST14..BHZ__20100304T220929Z__20100304T230929Z.mseed
905,YT,SURP,-22.36,-68.69,118.7,2010-03-04T22:09:29.824998Z,-84.7199,-171.2017,407.4,185.5420514574571,68.95,21.92,14.95,3.84,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.SURP..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.SURP..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.SURP..BHZ__20100304T220929Z__20100304T230929Z.mseed
909,YT,WNDY,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-82.3695,-119.4135,944.9,186.64847750627942,62.99,19.80,7.40,4.73,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.WNDY..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.WNDY..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YT.WNDY..BHZ__20100304T220929Z__20100304T230929Z.mseed
915,YW,FACF,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,46.3316,-122.776199,222.0,325.6615040651451,84.11,6.83,2.43,3.06,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YW.FACF..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YW.FACF..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YW.FACF..BHZ__20100304T220929Z__20100304T230929Z.mseed
922,YW,FACM,-22.36,-68.69,118.7,2010-03-04T22:09:29.815000Z,43.782398,-122.447304,683.0,323.8775863920776,82.26,9.82,2.42,3.82,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YW.FACM..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YW.FACM..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YW.FACM..BHZ__20100304T220929Z__20100304T230929Z.mseed
931,YZ,ACHA,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,9.828,-85.247597,135.0,331.35034141408374,35.91,24.15,14.47,3.14,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YZ.ACHA..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YZ.ACHA..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YZ.ACHA..BHZ__20100304T220929Z__20100304T230929Z.mseed
935,YZ,JUDI,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,10.1659,-85.538803,701.0,331.1732728839498,36.34,24.88,18.41,3.07,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YZ.JUDI..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YZ.JUDI..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/YZ.JUDI..BHZ__20100304T220929Z__20100304T230929Z.mseed
943,ZM,AGO1,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-83.859596,129.612106,2837.8,182.0127458460715,73.57,9.94,1.99,4.70,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.AGO1..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.AGO1..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.AGO1..BHZ__20100304T220929Z__20100304T230929Z.mseed
944,ZM,AGO3,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-82.753998,28.583401,2932.0,172.2633613164505,68.81,16.45,5.58,7.71,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.AGO3..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.AGO3..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.AGO3..BHZ__20100304T220929Z__20100304T230929Z.mseed
946,ZM,GM05,-22.36,-68.69,118.7,2010-03-04T22:09:29.824998Z,-81.184097,51.158798,3774.6,171.95536846507184,72.30,18.50,2.72,18.33,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.GM05..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.GM05..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.GM05..BHZ__20100304T220929Z__20100304T230929Z.mseed
947,ZM,N100,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-81.651703,122.590103,2957.2,181.68227640858598,75.93,12.90,3.52,5.31,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N100..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N100..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N100..BHZ__20100304T220929Z__20100304T230929Z.mseed
948,ZM,N140,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-82.008598,96.769203,3569.1,177.92804465388411,75.49,24.17,5.20,3.44,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N140..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N140..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N140..BHZ__20100304T220929Z__20100304T230929Z.mseed
949,ZM,N215,-22.36,-68.69,118.7,2010-03-04T22:09:29.800001Z,-78.904503,59.994301,3548.9,171.02417088633422,74.90,11.21,3.92,13.97,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N215..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N215..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.N215..BHZ__20100304T220929Z__20100304T230929Z.mseed
950,ZM,P061,-22.36,-68.69,118.7,2010-03-04T22:09:29.800000Z,-84.499603,77.223801,3513.9,176.7578900987499,72.31,8.30,4.83,8.46,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.P061..BHE__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.P061..BHN__20100304T220929Z__20100304T230929Z.mseed,./catalog_GCMT_2010-03-04_2010-05-13_Mw6.0-8.0_50-300km/2010-03-04-22-39-29/ZM.P061..BHZ__20100304T220929Z__20100304T230929Z.mseed
